id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,area_m,raion_popul,green_zone_part,indust_part,children_preschool,preschool_quota,preschool_education_centers_raion,children_school,school_quota,school_education_centers_raion,school_education_centers_top_20_raion,hospital_beds_raion,healthcare_centers_raion,university_top_20_raion,sport_objects_raion,additional_education_raion,culture_objects_top_25,culture_objects_top_25_raion,shopping_centers_raion,office_raion,thermal_power_plant_raion,incineration_raion,oil_chemistry_raion,radiation_raion,railroad_terminal_raion,big_market_raion,nuclear_reactor_raion,detention_facility_raion,full_all,male_f,female_f,young_all,young_male,young_female,work_all,work_male,work_female,ekder_all,ekder_male,ekder_female,0_6_all,0_6_male,0_6_female,7_14_all,7_14_male,7_14_female,0_17_all,0_17_male,0_17_female,16_29_all,16_29_male,16_29_female,0_13_all,0_13_male,0_13_female,raion_build_count_with_material_info,build_count_block,build_count_wood,build_count_frame,build_count_brick,build_count_monolith,build_count_panel,build_count_foam,build_count_slag,build_count_mix,raion_build_count_with_builddate_info,build_count_before_1920,build_count_1921-1945,build_count_1946-1970,build_count_1971-1995,build_count_after_1995,ID_metro,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,kindergarten_km,school_km,park_km,green_zone_km,industrial_km,water_treatment_km,cemetery_km,incineration_km,railroad_station_walk_km,railroad_station_walk_min,ID_railroad_station_walk,railroad_station_avto_km,railroad_station_avto_min,ID_railroad_station_avto,public_transport_station_km,public_transport_station_min_walk,water_km,water_1line,mkad_km,ttk_km,sadovoe_km,bulvar_ring_km,kremlin_km,big_road1_km,ID_big_road1,big_road1_1line,big_road2_km,ID_big_road2,railroad_km,railroad_1line,zd_vokzaly_avto_km,ID_railroad_terminal,bus_terminal_avto_km,ID_bus_terminal,oil_chemistry_km,nuclear_reactor_km,radiation_km,power_transmission_line_km,thermal_power_plant_km,ts_km,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,hospice_morgue_km,detention_facility_km,public_healthcare_km,university_km,workplaces_km,shopping_centers_km,office_km,additional_education_km,preschool_km,big_church_km,church_synagogue_km,mosque_km,theater_km,museum_km,exhibition_km,catering_km,ecology,green_part_500,prom_part_500,office_count_500,office_sqm_500,trc_count_500,trc_sqm_500,cafe_count_500,cafe_sum_500_min_price_avg,cafe_sum_500_max_price_avg,cafe_avg_price_500,cafe_count_500_na_price,cafe_count_500_price_500,cafe_count_500_price_1000,cafe_count_500_price_1500,cafe_count_500_price_2500,cafe_count_500_price_4000,cafe_count_500_price_high,big_church_count_500,church_count_500,mosque_count_500,leisure_count_500,sport_count_500,market_count_500,green_part_1000,prom_part_1000,office_count_1000,office_sqm_1000,trc_count_1000,trc_sqm_1000,cafe_count_1000,cafe_sum_1000_min_price_avg,cafe_sum_1000_max_price_avg,cafe_avg_price_1000,cafe_count_1000_na_price,cafe_count_1000_price_500,cafe_count_1000_price_1000,cafe_count_1000_price_1500,cafe_count_1000_price_2500,cafe_count_1000_price_4000,cafe_count_1000_price_high,big_church_count_1000,church_count_1000,mosque_count_1000,leisure_count_1000,sport_count_1000,market_count_1000,green_part_1500,prom_part_1500,office_count_1500,office_sqm_1500,trc_count_1500,trc_sqm_1500,cafe_count_1500,cafe_sum_1500_min_price_avg,cafe_sum_1500_max_price_avg,cafe_avg_price_1500,cafe_count_1500_na_price,cafe_count_1500_price_500,cafe_count_1500_price_1000,cafe_count_1500_price_1500,cafe_count_1500_price_2500,cafe_count_1500_price_4000,cafe_count_1500_price_high,big_church_count_1500,church_count_1500,mosque_count_1500,leisure_count_1500,sport_count_1500,market_count_1500,green_part_2000,prom_part_2000,office_count_2000,office_sqm_2000,trc_count_2000,trc_sqm_2000,cafe_count_2000,cafe_sum_2000_min_price_avg,cafe_sum_2000_max_price_avg,cafe_avg_price_2000,cafe_count_2000_na_price,cafe_count_2000_price_500,cafe_count_2000_price_1000,cafe_count_2000_price_1500,cafe_count_2000_price_2500,cafe_count_2000_price_4000,cafe_count_2000_price_high,big_church_count_2000,church_count_2000,mosque_count_2000,leisure_count_2000,sport_count_2000,market_count_2000,green_part_3000,prom_part_3000,office_count_3000,office_sqm_3000,trc_count_3000,trc_sqm_3000,cafe_count_3000,cafe_sum_3000_min_price_avg,cafe_sum_3000_max_price_avg,cafe_avg_price_3000,cafe_count_3000_na_price,cafe_count_3000_price_500,cafe_count_3000_price_1000,cafe_count_3000_price_1500,cafe_count_3000_price_2500,cafe_count_3000_price_4000,cafe_count_3000_price_high,big_church_count_3000,church_count_3000,mosque_count_3000,leisure_count_3000,sport_count_3000,market_count_3000,green_part_5000,prom_part_5000,office_count_5000,office_sqm_5000,trc_count_5000,trc_sqm_5000,cafe_count_5000,cafe_sum_5000_min_price_avg,cafe_sum_5000_max_price_avg,cafe_avg_price_5000,cafe_count_5000_na_price,cafe_count_5000_price_500,cafe_count_5000_price_1000,cafe_count_5000_price_1500,cafe_count_5000_price_2500,cafe_count_5000_price_4000,cafe_count_5000_price_high,big_church_count_5000,church_count_5000,mosque_count_5000,leisure_count_5000,sport_count_5000,market_count_5000,price_doc
1494,2012-03-12,38,19,7,NA,NA,NA,NA,NA,NA,Investment,Fili Davydkovo,6982964.492,111374,0.348985814,0,7116,3422,5,7425,6974,7,1,NA,2,0,6,0,no,0,5,1,no,no,no,yes,no,no,no,no,89467,47710,41757,15500,7766,7734,65613,33829,31784,30261,9321,20940,7116,3589,3527,7425,3683,3742,17354,8735,8619,19098,10333,8765,13592,6775,6817,405,72,3,4,200,5,119,0,2,0,404,0,3,281,77,43,135,4.914033058,4.438491107,43.36348783,3.613623986,0.168539477,0.403573363,0.360648436,0.094216215,1.298222415,15.00838,2.917947,16.99537,5.407881063,64.89457276,22,2.405643304,4.811450164,22,0.139773319,1.677279827,0.466745902,no,4.555278612,4.950164371,7.897527942,8.961035059,9.837932765,0.496174245,6,no,0.919470351,9,0.769149974,no,8.139574528,50,14.29624611,5,18.93709047,7.999995531,1.27535773,0.59437112,3.123406915,2.63275117,13.58674664,4.359566074,1.076246875,2.752501964,6.75450009,5.198733714,2.37549251,1.241883652,7.747944097,0.141301457,6.845436087,1.874353456,0.415834238,1.140990187,1.132119216,0.668345358,1.77050497,0.814932972,2.150148757,5.356249054,4.195076971,1.133134624,0.648171764,satisfactory,15.73,0,0,0,1,5400,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,30.88,0,0,0,4,160500,5,700,1250,975,1,1,2,0,1,0,0,0,1,0,0,0,0,40.42,0.83,1,31000,6,163105,10,1066.67,1777.78,1422.22,1,2,3,1,1,2,0,0,3,0,1,7,0,36.9,2.78,4,205000,7,166545,26,1268,2080,1674,1,4,5,4,6,6,0,2,5,0,1,15,0,29.42,8.81,9,309965,10,208353,47,1067.44,1755.81,1411.63,4,8,10,10,9,6,0,3,8,1,1,31,1,19.72,12.98,40,1623148,32,1049234,168,975.82,1614.38,1295.1,15,31,46,34,25,15,2,8,24,1,5,72,1,7400000
1495,2012-03-12,187,120,15,NA,NA,NA,NA,NA,NA,Investment,Troparevo-Nikulino,11275073.5,112804,0.331075802,9.91363e-4,6945,3587,8,6783,11286,9,2,NA,1,1,14,2,no,0,9,3,no,no,no,yes,no,no,no,no,113897,52357,61540,14587,7484,7103,68234,34276,33958,29983,9871,20112,6945,3523,3422,6783,3509,3274,16521,8492,8029,25781,12410,13371,12892,6592,6300,179,13,0,0,1,18,147,0,0,0,178,0,0,28,90,60,66,4.332290607,1.847374336,19.89855871,1.658213226,0.272783078,0.216604772,0.538212019,0.038888406,1.815137468,12.84675,1.471377,11.56094,4.614290696,55.37148836,33,6.360521724,8.152656603,105,0.148756391,1.785076693,0.06803855,yes,1.554439877,9.2554406,11.87981814,13.02074386,13.80241909,0.659852987,16,no,1.509054521,51,3.161961164,no,15.08664573,50,9.259381544,8,21.09380487,8.559959786,0.974464614,2.074166859,4.993792826,4.248563875,5.056707318,3.488919077,0.251653864,3.030727918,5.171422418,2.3767661,1.251212226,1.849081846,23.09000028,3.215528488,1.828438412,3.607698881,0.789046669,0.510560506,1.352753059,0.216604772,0.508966276,0.33780293,3.536649045,1.167648344,2.810486671,3.425808646,0.080030293,good,37.83,0,0,0,0,0,5,1060,1700,1380,0,1,0,2,2,0,0,0,2,0,0,1,0,41.64,0,1,70000,1,28800,16,768.75,1281.25,1025,0,6,3,3,4,0,0,1,5,0,1,3,0,36.03,0,2,78000,7,204200,30,771.43,1285.71,1028.57,2,7,8,8,5,0,0,1,7,0,1,10,0,40.78,0.35,4,118595,8,279200,55,698.04,1176.47,937.25,4,17,15,11,8,0,0,1,8,0,1,19,0,33.42,0.69,10,201488,13,425200,92,720.93,1209.3,965.12,6,25,26,22,13,0,0,2,12,0,2,29,2,23.54,13.33,35,907737,43,1275571,195,708.2,1185.79,946.99,12,52,61,50,18,1,1,6,27,1,4,59,8,25910000
1496,2012-03-13,31,19,3,NA,NA,NA,NA,NA,NA,Investment,Zjuzino,5391434.257,123000,0.079151397,0,6715,3092,5,6714,6442,5,0,2672,0,2,4,2,no,0,2,2,no,no,no,yes,no,no,no,no,76670,36352,40318,14317,7412,6905,78835,42329,36506,29848,8485,21363,6715,3452,3263,6714,3509,3205,15947,8263,7684,16001,8282,7719,12653,6548,6105,400,223,0,0,45,8,124,0,0,0,400,0,0,298,64,38,194,2.251571513,1.009465337,12.11358405,1.009465337,0.353699403,0.539313349,2.474418392,0.117163179,1.40393233,4.905088,3.491783,5.500802,5.510195563,66.12234675,2,6.398431943,8.733205611,2,0.113252758,1.359033092,0.743813123,no,7.514624133,5.940174505,9.141691739,10.55881141,11.1951706,1.205209643,2,no,5.515607688,16,1.40393233,no,11.98841267,32,6.524605195,2,13.07795815,4.853346463,0.068168183,0.726772606,5.90129931,0.548567514,7.847641843,1.298784129,0.741558729,0.718374634,7.560837579,8.36013507,4.009480414,2.525993784,14.89806098,2.862162156,2.381578526,2.270725866,0.306077363,0.306077363,1.016339668,0.539313349,1.477336028,0.649228353,0.992705284,3.38643103,4.892732756,1.474461345,0.243144073,poor,6.68,0,1,45000,1,37000,7,650,1083.33,866.67,1,3,1,1,1,0,0,0,0,0,0,2,2,10.74,0,1,45000,3,51000,23,614.29,1047.62,830.95,2,8,7,4,2,0,0,0,3,1,0,4,4,9.07,0.85,2,345000,4,81000,41,610.53,1052.63,831.58,3,14,14,6,4,0,0,1,5,1,1,7,5,12.67,8.03,7,601300,7,146000,54,635.29,1088.24,861.76,3,18,18,9,6,0,0,2,7,1,2,13,6,19.17,17.24,18,1036618,20,774900,88,668.29,1134.15,901.22,6,26,29,18,8,1,0,2,8,1,2,18,7,21.79,16.76,61,2295532,50,1944847,257,690.65,1160.57,925.61,11,68,85,69,22,2,0,8,34,2,10,71,11,5200000
1497,2012-03-13,40,NA,10,NA,NA,NA,NA,NA,NA,OwnerOccupier,Severnoe Tushino,9249237.174,156377,0.374067926,0,10190,4116,5,11319,9891,5,0,1145,3,0,1,2,no,0,5,0,no,no,no,no,no,no,no,no,53786,24231,29555,22961,12039,10922,93843,47269,46574,39573,12538,27035,10190,5334,4856,11319,5929,5390,26095,13597,12498,11372,5629,5743,20140,10531,9609,318,50,7,1,16,9,235,0,0,0,318,0,2,165,93,58,22,1.133006576,0.716764802,8.60117763,0.716764802,0.556972914,0.512500127,0.412427716,0.229300937,0.995654906,18.119,3.310775,8.045873,4.503850032,54.04620038,4,4.615273256,6.157612688,4,0.174821044,2.097852527,0.38369674,no,2.895197172,10.43346651,13.12117509,13.87388432,15.16022466,1.379282364,14,no,2.895197146,1,1.183951726,no,14.09679621,83,6.503114168,1,22.4566459,5.330661634,2.49466746,1.193547295,5.618458246,1.0883711,21.45923388,2.031804489,0.366766995,2.355522692,8.239206471,3.773917883,0.324145979,1.663590356,10.51928713,1.83212371,7.521577155,1.099150547,0.375140671,0.366766995,1.120915371,0.512500127,1.381932416,2.46879724,9.046649313,13.60909322,10.88660715,1.278563229,0.126726718,satisfactory,16.3,0,1,9881,1,119078,3,400,750,575,1,1,1,0,0,0,0,0,0,0,0,2,0,12.42,0.02,1,9881,2,124078,11,540,950,745,1,3,5,2,0,0,0,0,0,0,0,3,0,15.45,6.93,2,9881,4,174458,20,578.95,1026.32,802.63,1,5,10,3,1,0,0,1,0,0,1,6,1,14.93,8.8,2,9881,8,226898,34,658.06,1129.03,893.55,3,8,13,7,3,0,0,3,0,0,1,12,1,20.68,9.67,12,261921,18,395598,72,650.77,1107.69,879.23,7,21,24,14,5,1,0,6,2,0,1,23,3,19.79,10.79,34,1142006,43,1344927,181,707.41,1194.44,950.93,19,47,56,38,18,3,0,11,12,0,1,56,5,6302400
1498,2012-03-13,41,25,4,NA,NA,NA,NA,NA,NA,Investment,Ajeroport,4662813.069,73007,0.109947031,0.050272014,4348,2058,3,4231,4975,6,1,1020,0,1,4,3,no,0,3,14,no,no,no,no,no,no,no,no,1100773,502659,598114,9151,4737,4414,44166,22748,21418,19690,6156,13534,4348,2225,2123,4231,2201,2030,10478,5479,4999,234407,115098,119309,8098,4177,3921,332,31,2,0,256,12,30,0,1,0,332,2,25,246,39,20,113,1.707890526,1.366312432,12.18509252,1.015424376,0.206023371,0.533093895,1.16344717,0.310681914,0.045369056,18.79556,3.271374,6.552519,3.129137522,37.54965026,62,3.832123697,4.206799108,62,0.135332758,1.6239931,0.391556574,no,8.311332233,3.740402656,6.385847245,7.146301873,8.424918501,0.69284975,28,no,0.892352323,14,0.464760137,no,7.24163359,83,4.460578043,5,16.08975838,3.441382821,4.641092093,1.303701422,3.317579787,5.419698473,18.02503996,1.829887485,0.575442754,2.538540349,3.531458357,4.257232954,1.308073339,1.122296648,6.015271514,3.973895491,1.59774046,0.533093895,0.687180754,0.231704411,1.0064895,0.765022922,0.894226464,0.318230078,6.755547023,5.973085767,5.93876964,1.989698821,0.228896852,poor,2.65,15.79,4,150677,0,0,8,550,937.5,743.75,0,3,3,2,0,0,0,0,1,0,0,0,1,2.3,16.32,9,220160,1,6000,30,684,1160,922,5,7,10,6,1,1,0,1,3,0,0,4,1,10.8,11.78,19,433477,5,153000,51,652.17,1086.96,869.57,5,20,12,10,2,2,0,2,4,0,0,10,2,18.17,6.81,27,660532,5,153000,85,662.67,1106.67,884.67,10,34,18,14,6,3,0,2,4,0,1,19,4,20.56,8.72,55,1470795,21,1166059,178,694.97,1163.52,929.25,19,55,48,38,13,5,0,7,16,0,1,34,7,14.02,16.49,142,3679727,48,2051962,374,733.73,1229.29,981.51,36,105,112,78,28,13,2,13,30,0,5,105,15,1500000
1499,2012-03-13,53,31,2,NA,NA,NA,NA,NA,NA,Investment,Presnenskoe,11638050.15,123280,0.068202173,0.042031587,7125,3240,7,6856,10602,9,0,1940,2,1,29,2,yes,3,5,84,no,no,no,yes,no,no,no,no,57999,25611,32388,14906,7789,7117,75357,38841,36516,33017,10594,22423,7125,3725,3400,6856,3580,3276,16727,8746,7981,10184,4834,5350,13121,6880,6241,836,99,6,1,664,33,30,0,2,1,831,240,114,332,76,69,129,1.54761524,1.100177594,12.37481802,1.031234835,0.173716685,0.736051894,0.762308546,0.272280987,1.220507333,13.15573,1.066764,10.38034,1.694275692,20.33130831,83,2.554757715,3.365840394,83,0.063501013,0.762012151,0.442585473,no,12.40890889,1.463309568,1.021071266,1.880207257,3.049114489,1.463309577,4,no,2.059838191,28,0.692312038,no,1.838662203,83,5.001780453,5,11.81743397,6.957143897,0.865675433,3.788274157,3.63156183,2.90426776,11.89882274,3.069486545,0.321721162,0.387450607,1.281457556,1.303855522,0.536937089,1.923202521,2.812586977,1.534778899,2.683810323,0.546438039,0.66894304,0.322858605,0.663807795,0.736051894,0.122697103,0.122697103,3.613075274,0.546542089,0.415900218,2.444894751,0.134476784,poor,8.2,0,9,42256,0,0,12,1283.33,2041.67,1662.5,0,3,4,2,0,1,2,4,2,0,3,4,0,8.3,0,23,128281,1,23000,76,866.22,1418.92,1142.57,2,22,22,18,6,3,3,5,5,0,3,11,0,5.65,1.8,77,1070669,4,70286,283,938.38,1540.59,1239.48,12,61,72,71,49,11,7,9,10,0,10,17,0,5.57,3.16,127,2073296,9,214786,522,1034.57,1687.24,1360.91,36,106,109,126,90,43,12,13,20,0,19,35,1,5.21,8.9,305,4645495,30,1341866,1174,923.25,1517.32,1220.28,77,291,273,265,173,77,18,33,56,0,45,79,4,7.18,12.86,631,10918300,85,3871846,2263,902.32,1485.8,1194.06,150,552,541,525,334,133,28,108,186,2,83,181,10,12999999
1500,2012-03-13,42,18,23,NA,NA,NA,NA,NA,NA,Investment,Rjazanskij,6377883.078,101982,0.017855768,0.333891544,5408,4266,6,6564,8348,6,0,NA,0,0,7,3,no,0,0,1,no,no,no,no,no,no,no,no,83369,37959,45410,12842,6633,6209,62215,30661,31554,26925,8782,18143,5408,2794,2614,6564,3389,3175,14443,7479,6964,16974,8334,8640,11169,5745,5424,324,78,0,0,148,4,93,0,1,0,324,0,4,231,58,31,3,2.202571798,1.803577254,21.64292705,1.803577254,0.507215011,0.405678745,1.519550496,0.154228427,0.153793021,6.530077,3.297665,11.65951,2.04209136,24.50509632,3,2.04209136,2.552614196,3,0.297912327,3.574947929,1.517782949,no,5.778994232,2.091756376,6.228782869,7.160898578,8.361153692,1.177925868,3,no,2.091756371,4,0.153793021,no,9.65861225,5,6.210339417,3,3.939474457,9.21443919,0.305436921,1.356167485,3.106442257,1.88662678,5.870436122,0.86760283,1.338746513,2.080445545,2.015455715,2.960469989,1.075658754,1.157519121,7.800370747,3.328708405,2.837116477,0.679524963,1.338746513,1.083732622,1.610291956,0.405678745,1.582698799,1.583344548,7.384854827,3.773237417,3.936035133,4.701219699,0.81574469,poor,8.3,34.83,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05,44.37,0,0,0,0,3,666.67,1166.67,916.67,0,0,2,1,0,0,0,0,0,0,0,0,1,3.73,42.73,3,29900,2,211706,9,777.78,1333.33,1055.56,0,0,5,3,1,0,0,0,0,0,0,8,1,2.46,33.69,6,92600,3,213956,22,723.81,1238.1,980.95,1,4,10,5,1,1,0,1,1,0,0,11,3,5.5,31.93,17,484878,11,424978,49,706.82,1193.18,950,5,12,16,11,4,1,0,1,7,0,1,25,7,12.91,24.64,58,1411858,39,1258951,151,699.29,1180.85,940.07,10,37,53,37,11,3,0,12,24,0,6,83,18,5662144
1501,2012-03-13,37,19,15,NA,NA,NA,NA,NA,NA,Investment,Perovo,9946335.108,139322,0.065408826,0.225824954,6400,2232,7,6558,7966,7,0,1548,3,0,13,0,no,0,2,7,yes,no,yes,yes,no,no,no,no,36154,16222,19932,13799,6937,6862,91795,44734,47061,33728,9653,24075,6400,3209,3191,6558,3317,3241,15514,7813,7701,8137,3787,4350,12162,6117,6045,561,111,0,0,254,3,189,0,4,0,561,0,5,437,79,40,44,2.075002065,1.205302026,13.94626038,1.162188365,0.166180323,0.270082241,0.839300506,0.041905489,0.598762302,10.00291,2.575946,10.07177,1.816047981,21.79257578,68,1.816047981,3.203330936,68,0.247056882,2.96468258,0.07019365,yes,4.022650545,4.617845309,7.65017551,8.184685785,9.711222263,2.004918132,10,no,4.02265054,1,0.819698563,no,9.921521074,5,7.357408886,3,1.515600896,12.66295417,1.22612979,3.833058333,3.250013004,3.13937115,15.74039824,0.822312012,0.401567257,1.694238901,4.449969389,1.382575068,1.404802568,2.243039243,6.546284468,1.874270687,4.443679723,3.476072618,0.632449479,0.604466656,3.021491221,0.270082241,1.999281471,0.571263378,9.121489674,2.419676401,2.225519151,1.526854061,0.137700229,poor,20,0,0,0,0,0,4,750,1375,1062.5,0,0,3,0,1,0,0,0,0,0,0,2,0,11.46,7.83,4,131090,1,0,10,660,1150,905,0,2,5,2,1,0,0,0,1,0,0,5,2,20.14,13.33,6,155237,2,14000,17,606.25,1062.5,834.38,1,4,8,3,1,0,0,0,1,0,0,9,3,20.82,14.77,9,216937,2,14000,22,633.33,1095.24,864.29,1,6,9,4,2,0,0,1,1,0,1,16,4,23.92,19.16,12,230207,9,265812,46,693.18,1181.82,937.5,2,10,19,11,3,1,0,3,7,0,6,33,4,22.42,16.75,38,858501,33,1420332,136,641.54,1100,870.77,6,38,54,28,8,2,0,9,16,0,9,72,13,6000000
1502,2012-03-13,52,30,13,NA,NA,NA,NA,NA,NA,Investment,Vyhino-Zhulebino,15094874.77,219609,0.300284261,0.033493708,10167,7610,10,10573,16049,11,0,1322,3,0,11,11,no,0,8,1,no,no,no,yes,no,no,no,no,1318695,607126,711569,22341,11471,10870,140182,71360,68822,57086,19275,37811,10167,5279,4888,10573,5409,5164,25474,13030,12444,276143,137389,138754,19389,9977,9412,567,112,81,5,38,8,320,0,2,1,566,5,54,203,210,94,144,0.74574601,0.271956593,3.263479114,0.271956593,0.111655556,0.170867716,3.144950009,0.017524713,1.284881587,5.771793,2.552165,5.444171,1.488583421,17.86300105,35,1.488583421,2.266529529,35,0.12634584,1.516150075,0.679646381,no,0.878346741,8.771321462,12.87159645,13.72470403,15.00148032,0.08468406,7,yes,0.641827932,21,0.31381765,no,16.83295325,5,1.383412268,14,6.39370167,12.42028749,1.598170196,0.848156362,7.972256532,0.545950249,8.260112038,2.386765715,0.37150363,4.513558044,4.513558044,11.5876677,2.617616892,2.523838784,10.31327197,1.175100218,1.723645561,0.170867716,0.378133412,1.624510928,0.166027075,0.170867716,1.394137531,1.14797811,11.24098004,4.616969719,2.5459832,1.853855142,0.209309711,good,4.21,0,0,0,1,10500,2,750,1250,1e3,0,0,1,1,0,0,0,0,0,0,0,2,0,5.94,0,0,0,3,60239,4,875,1375,1125,0,0,1,3,0,0,0,0,0,0,0,3,0,12.61,0.78,0,0,4,75239,7,785.71,1285.71,1035.71,0,0,3,4,0,0,0,1,1,0,0,3,1,12.78,2.76,1,111700,4,75239,10,680,1150,915,0,1,5,4,0,0,0,2,4,0,1,5,1,14.88,5.29,2,138650,13,203009,19,668.42,1131.58,900,0,4,8,6,1,0,0,3,6,0,3,13,3,24.36,4.33,3,139750,24,867026,63,714.75,1196.72,955.74,2,17,21,17,4,2,0,7,16,0,6,36,8,7450000
1503,2012-03-13,44,28,3,NA,NA,NA,NA,NA,NA,Investment,Veshnjaki,10518366.87,118945,0.334905313,0.012338886,5208,3494,6,5776,6766,7,0,2078,2,0,7,0,no,0,4,1,no,no,no,no,no,no,no,no,104410,49293,55117,11729,6059,5670,74032,36686,37346,33184,10307,22877,5208,2686,2522,5776,3000,2776,13481,6960,6521,21542,10971,10571,10230,5290,4940,234,45,0,0,26,2,161,0,0,0,234,0,0,47,171,16,49,3.755413188,2.777878628,33.22548943,2.768790786,0.277336542,0.5647262,0.613287077,0.067045972,1.376584712,8.944054,1.421797,7.277217,1.931767526,23.18121031,31,2.7222503749999998,3.685877902,46,0.083511879,1.002142547,0.234442504,no,1.393449957,6.705263669,10.31111321,10.92387725,12.38370492,1.393449947,1,no,2.817437293,21,1.14920299,no,13.34034373,5,4.076983831,3,4.303420074,13.18333623,2.011040534,1.716093832,6.063624567,1.3762788,10.80016295,2.819046162,0.505851872,0.802650473,3.844683581,6.261977928,1.334547093,0.97779987,12.85332289,1.83497819,1.163254667,2.175992802,1.108747838,2.229406694,2.320411241,0.5647262,1.641446944,0.642476222,9.724920547,1.780825536,0.613287077,2.782273214,0.189413282,poor,30.73,0,0,0,0,0,1,500,1e3,750,0,0,1,0,0,0,0,0,0,0,0,0,0,35.17,0,0,0,0,0,3,433.33,833.33,633.33,0,1,2,0,0,0,0,0,2,0,2,3,0,28.89,0.23,0,0,3,38423,5,560,1e3,780,0,1,3,1,0,0,0,0,3,0,3,7,0,24.64,1.85,0,0,5,82623,10,470,850,660,0,4,5,1,0,0,0,1,5,0,6,8,1,15.62,4.92,2,196700,16,264676,47,626.67,1077.78,852.22,2,14,19,9,2,1,0,5,10,0,8,25,6,20.02,8.5,12,329737,28,724845,104,692.08,1168.32,930.2,3,28,38,26,6,3,0,7,17,0,11,62,12,6050000
1504,2012-03-13,43,28,1,NA,NA,NA,NA,NA,NA,Investment,Vojkovskoe,5333221.259,64931,0.074076708,0.16909109,3905,1579,6,3856,5838,8,0,NA,2,0,5,2,no,0,5,10,no,no,no,no,no,no,no,yes,73148,32972,40176,8240,4062,4178,38266,19019,19247,18425,5728,12697,3905,1897,2008,3856,1923,1933,9251,4545,4706,11699,5634,6065,7282,3577,3705,268,52,0,0,156,9,46,0,5,0,268,0,14,170,59,25,109,2.304612955,1.498073821,17.51104073,1.459253394,0.17951669,0.422953655,0.852332758,0.22678134,0.448321857,20.04104,2.107371,6.195223,1.443657698,17.32389238,62,1.443657698,2.236592814,62,0.266736392,3.200836699,1.517898604,no,7.389737102,4.952062276,7.6257089240000004,8.377743843,9.668198219,0.740610531,14,no,1.40134291,28,0.414132693,no,8.913303728,83,6.137869358,5,17.19172375,3.416463221,4.215088867,1.538875745,4.072128303,5.563699767,20.64650009,1.204461904,0.812296178,3.398753113,2.866704015,3.197301795,0.761657645,1.115869605,3.564888377,0.930605993,1.701951877,0.543549704,0.840553085,0.631853459,0.142100692,0.422953655,1.554153295,0.254211749,6.604700856,8.425600738,6.520369058,2.85986864,0.320782216,poor,7.33,2.14,0,0,0,0,1,NA,NA,NA,1,0,0,0,0,0,0,0,1,0,0,0,1,8.04,21.32,9,170702,4,152236,34,534.48,896.55,715.52,5,15,7,6,1,0,0,0,1,0,0,3,2,5.53,18.51,16,499851,6,429091,57,556.25,937.5,746.88,9,24,13,9,1,1,0,0,1,0,0,6,4,17.05,14.29,28,763011,8,493091,86,637.33,1066.67,852,11,31,21,17,4,2,0,3,6,0,0,7,5,26.53,9.81,48,1468937,17,684708,152,659.85,1105.84,882.85,15,53,39,31,11,3,0,6,11,0,1,34,7,15.91,14.14,95,2250436,45,1743276,328,722.45,1210.88,966.67,34,93,98,68,23,10,2,14,24,0,3,98,14,6700000
1505,2012-03-13,44,28,2,NA,NA,NA,NA,NA,NA,Investment,Chertanovo Central'noe,6879019.638,112221,0.061476659,0.282797669,7104,2546,5,8667,6009,5,0,NA,0,0,5,3,no,0,6,2,no,no,no,no,no,no,no,no,111874,46887,64987,16719,7542,9177,68254,33075,35179,27248,8428,18820,7104,3262,3842,8667,3861,4806,18927,8599,10328,22027,10067,11960,14733,6684,8049,175,47,0,0,0,5,123,0,0,0,175,0,0,60,99,16,23,1.512716975,0.803954428,9.647453141,0.803954428,0.399090149,0.266115975,2.973751936,0.264831186,1.236773992,6.956445,1.86669,2.794891,3.071451549,36.85741859,21,3.071451549,4.597487728,21,0.115583645,1.387003734,0.356627725,no,3.916434572,9.703870007,12.90533829,14.31710249,14.95779907,1.009917558,2,no,3.916434579,1,2.449621432,no,15.63646037,32,6.60651128,9,14.0314827,6.291019356,3.187478243,2.13846502,4.733569993,1.144028575,14.51096026,5.08006417,0.756736888,2.931848797,6.777736699,11.19344491,1.209016113,3.790045757,20.45540115,1.977635019,5.799584148,0.511805171,0.60488034,1.13271163,0.426189681,0.266115975,0.918906871,0.685076645,3.945421486,7.034478728,5.401643902,5.09474459,0.479404261,poor,7.25,0,0,0,0,0,1,1e3,1500,1250,0,0,0,1,0,0,0,0,0,0,0,0,0,6.8,0,0,0,5,420403,11,690,1150,920,1,3,3,3,1,0,0,1,2,0,0,1,0,13.42,3.28,2,27000,10,681903,24,654.55,1090.91,872.73,2,8,6,6,2,0,0,1,3,0,0,4,0,25.24,8.47,5,118947,14,762086,28,640,1060,850,3,10,6,7,2,0,0,1,3,0,0,9,0,33.83,13.51,8,531509,24,956786,40,616.22,1013.51,814.86,3,16,8,11,2,0,0,3,7,0,0,15,1,29.9,17.71,15,696481,45,1400119,115,637.96,1074.07,856.02,7,38,34,27,9,0,0,6,22,1,0,41,13,6400000
